id,storeName,storeAddress,storeCreatetime,storeUpdatetime,storePhone,storeDesc,storeArea,storeOrg,storePersonName,distributeType,channel,merchantName
190,摩尔平昌新平店,四川巴中平昌县新平街摩尔赛尔购物中心,43:50.2,45:41.7,18282714946,包场摩尔赛尔平昌新平店,NULL,包场,罗群林,2,通重天鹤万顺,NULL
191,摩尔平昌骏东店,四川巴中平昌县新华街东段摩尔超市,46:34.8,45:30.9,18282714946,包场摩尔赛尔平昌骏东店,NULL,包场,罗群林,2,通重天鹤万顺,NULL
192,摩尔平昌农场店,四川巴中平昌县新华街东段摩尔超市,46:34.8,45:20.6,18282714946,包场摩尔赛尔平昌农场店,NULL,包场,罗群林,2,通重天鹤万顺,NULL
193,摩尔平昌信义店,四川巴中平昌县新华街信义大道摩尔超市,46:34.8,01:55.3,18282714946,包场摩尔赛尔平昌信义店,NULL,包场,罗群林,2,通重天鹤万顺,NULL
194,摩尔平昌水木清华店,四川巴中平昌县新华街平安巷摩尔超市,46:34.8,44:57.0,18282714946,包场摩尔赛尔平昌水木清华店,NULL,包场,罗群林,2,通重天鹤万顺,NULL
195,富源蓬安店,四川省南充市蓬安县富源购物广场嘉陵中路85号,46:34.8,32:34.2,18081583237,富源超市蓬安店,NULL,包场,周云兰,2,真诚物流,NULL
196,富源南部店,四川省南部县振兴南段富源购物广场丝绸街1号,46:34.9,17:22.3,18086925828,富源超市南部店,NULL,包场,邓传美,2,真诚物流,NULL
198,富源营山二店,四川省营山县景阳路惠家购物中心,46:34.9,32:10.7,13890846949,富源超市营山二店,NULL,包场,冯友兰,2,真诚物流,NULL
199,富源资中店,内江市资中县富源惠家购物中心,46:34.9,00:43.9,15983279258,包场富源超市资中店,NULL,包场,张俊仙,2,广汇物流,NULL
200,摩尔隆昌一店,四川省隆昌市金鹅镇竹市街,46:34.9,24:01.7,13330709980,包场摩尔赛尔隆昌一店,NULL,包场,杨芬,2,隆发物流,NULL
201,摩尔隆昌二店,四川省隆昌市金鹅镇鹅江花园,46:34.9,21:48.4,18683287360,包场摩尔赛尔隆昌二店,NULL,包场,梁多聪,2,隆发物流,NULL
202,摩尔隆昌南街店,四川省内江隆昌市金鹅镇大南街综合市场,46:35.0,23:45.9,13541624286,包场摩尔赛尔隆昌南街店,NULL,包场,曾远南,2,隆发物流,NULL
203,摩尔彭山一店,四川省眉山市彭山区北街,46:35.0,18:57.7,18990305904,包场摩尔赛尔彭山一店,NULL,包场,龚忠英,2,汇运物流,NULL
204,摩尔彭山二店,四川省眉山市彭山区锦江大道蓝湾风景,46:35.0,19:18.1,18990305904,包场摩尔赛尔彭山二店,NULL,包场,龚忠英,2,汇运物流,NULL
205,摩尔武侯区李家祠店,成都市武侯区凉水井月月红超市,46:35.0,00:52.7,13688001338,包场成都李家祠店,NULL,包场,刘兴平,2,余氏东风,NULL
208,南岸茶园郭瑞文,,06:19.8,12:13.2,13883032585,,NULL,分销客户,郭瑞文,1,,NULL
209,陈家桥大学城高燕,,06:19.8,19:59.3,1,,NULL,陈家桥大学城高燕,1,2,,NULL
210,成都世泽尚秀商贸有限公司（于宪政）,,06:19.8,19:44.6,1,,NULL,成都世泽尚秀商贸有限公司（于宪政,1,2,,NULL
211,垫江好好化妆廖怡辉,,06:19.8,19:21.5,1,,NULL,垫江好好化妆廖怡辉,1,2,,NULL
212,李渡蔺市镇刘锐,,06:19.8,17:46.8,1,,NULL,李渡蔺市镇刘锐,1,1,,NULL
213,刘杰,,06:19.8,35:37.2,0,自提,NULL,分销,0,1,,NULL
214,彭水范江波,,06:19.8,09:01.0,13983671800,,NULL,分销客户,范江波,2,迪丰物流,NULL
215,平昌白衣店张玲/李绍波,,06:19.9,15:02.3,1,,NULL,平昌白衣店张玲/李绍波,1,2,,NULL
216,平昌朱道波,,06:19.9,14:41.1,1,,NULL,平昌朱道波,1,2,,NULL
217,黔江田华梅（碧微商贸）,重庆市黔江区城西街道白家湾蔬菜水果批发市场,06:19.9,46:10.0,15923782928,,NULL,分销客户,杨芳,2,迪丰物流或明全物流,NULL
218,荣昌盘龙宜佳兴,,06:19.9,58:16.3,46510460,指定物流金环，海鸿,NULL,分销客户,宜佳兴,2,金环物流,NULL
219,石桥铺陈会,,06:19.9,35:23.1,0,,NULL,分销,0,1,,NULL
220,石柱谭建飞（向奉华）,,06:19.9,17:09.6,1,,NULL,石柱谭建飞,1,2,,NULL
221,双福镇世纪华联（吴中华）,,06:19.9,16:55.1,1,,NULL,双福镇世纪华联,1,2,,NULL
222,滩子口伍中迁（绿怡商贸）,,06:19.9,19:08.7,1,,NULL,滩子口伍中迁,1,1,,NULL
223,潼南周继平,,06:19.9,16:09.8,1,,NULL,潼南周继平,1,2,,NULL
224,万州王德刚,,06:19.9,15:54.0,1,,NULL,万州王德刚,1,2,,NULL
225,武隆新颖精品潮（丁家兰）,,06:19.9,15:39.0,1,,NULL,武隆新颖精品潮,1,2,,NULL
226,武隆袁之文,,06:20.0,15:24.2,1,,NULL,武隆袁之文,1,2,,NULL
227,荣昌物思渝商贸刘梅,,06:20.0,45:47.5,18696790678,物思渝商贸刘梅,NULL,分销客户,刘梅,2,迪丰物流,NULL
229,江津熊武军,,06:20.0,41:43.8,15922981868,,NULL,分销,熊武军,2,迪丰物流,NULL
230,秀山周明中,,06:20.0,45:37.1,13896885882,,NULL,分销客户,周明中,2,迪丰物流或良琨物流,NULL
231,永川刘勇,,06:20.0,25:00.4,49882090,永川刘勇,NULL,分销客户,刘勇,2,迪丰物流或联合物流,NULL
232,渝北区龙怡日化商贸公司(龙行红）,,06:20.0,24:16.0,1,,NULL,龙怡日化,1,1,,NULL
233,大渡口区余同彬,,06:20.0,33:16.3,1,,NULL,分销,1,1,,NULL
234,云阳钟华（钟军）,重庆云阳实验小学. 磨岭56号,06:20.0,21:42.0,18996645700,钟华：15123551678,NULL,分销客户,钟军,2,迪丰物流,NULL
235,忠县杨承琼,,06:20.0,40:22.6,13896911908,忠县杨承琼,NULL,分销客户,杨承琼,2,迪丰物流,NULL
236,重庆大慈日用品蒋妍（阿迪达斯）,,06:20.0,30:12.2,1,,NULL,重庆大慈日用品蒋妍,1,1,,NULL
237,重庆朵秀日化（李勇明）,,06:20.0,30:24.9,1,,NULL,重庆朵秀日化,1,1,,NULL
238,巴南区坤和贸易有限公司,,06:20.1,33:31.3,1,,NULL,分销,1,1,,NULL
239,南岸区永辉崇文店,重庆市南岸区崇文小区永辉超市,06:20.1,21:47.0,15340528066,重庆南岸区--崇文店,NULL,重庆永辉,邓满红,1,,NULL
240,渝北区永辉兰馨大道店,重庆市渝北区同盛路双龙湖街道两路工业园西区,06:20.1,18:13.7,1,重庆渝北区--兰馨大道店,NULL,重庆永辉,1,1,,NULL
241,永辉忠县财富广场店,重庆市忠县财富广场永辉超市,06:20.1,50:11.3,15023856371,重庆市忠县--财富广场店,NULL,重庆永辉,李兴分,2,中铁物流,NULL
242,渝北区永辉兴科大道店,重庆市渝北区回兴街道兴科大道422号,06:20.1,17:56.6,1,重庆渝北区--兴科大道店,NULL,重庆永辉,1,1,,NULL
243,渝北区永辉红叶路店,重庆市渝北区红叶路润都7号,06:20.1,17:33.6,1,重庆市渝北区--红叶路店,NULL,重庆永辉,1,1,,NULL
244,南岸区永辉腾龙大道店,重庆市南岸区弹子石国际社区,06:20.1,17:16.1,1,重庆南岸区--腾龙大道店,NULL,重庆永辉,1,1,,NULL
245,永辉璧山县金山广场店,重庆市璧山县北门街金山广场,06:20.1,16:54.3,13752807470,重庆璧山县--金山广场店,NULL,重庆永辉,冉茂学,2,中铁物流,NULL
246,江北区永辉生活广场店,重庆市江北区南桥寺转盘,06:20.1,16:37.9,1,重庆江北区--永辉生活广场店,NULL,重庆永辉,1,1,,NULL
247,永辉重庆市酉阳县碧津广场,重庆市酉阳县钟多镇桃花源中路,06:20.1,36:51.5,15923610286,重庆市酉阳县--碧津广场店,NULL,重庆永辉,黄代香,2,中铁物流,NULL
248,永辉重庆市江津区江洲大道,重庆市江津区元帅大道建宇爱上项目,06:20.2,45:51.6,15123109167,重庆江津区--江洲大道店,NULL,重庆永辉,尹学兰,2,中铁物流,NULL
249,万州区永辉万州万达店,重庆市万州区万达广场永辉超市,06:20.2,24:24.3,18581434062,重庆万州区--万州万达店,NULL,重庆永辉,万登淑,2,中铁物流,NULL
250,渝北区永辉泰山大道店,重庆市北部新区泰山大道东段62号动力时光购物中心,06:20.2,15:43.8,1,重庆渝北区--泰山大道店,NULL,重庆永辉,1,1,,NULL
251,南岸区永辉茶园金科店,重庆市南岸区香溪路1号永辉超市,06:20.2,50:21.7,15823839809,重庆南岸区--茶园金科店,NULL,重庆永辉,陈娇,1,,NULL
252,江北区永辉国奥村店,重庆市江北区北滨路国奥村,06:20.2,15:05.7,1,重庆江北区--国奥村店,NULL,重庆永辉,1,1,,NULL
253,永辉南川区渝南大道店,重庆市南川区西城街道,06:20.2,38:41.2,18323973827,重庆南川区--渝南大道店,NULL,重庆永辉,王润秀,2,中铁物流,NULL
254,九龙坡区永辉华福金科店,重庆市九龙坡区华福路北段18号金科阳光小镇,06:20.2,39:14.2,1,重庆九龙坡区--华福金科店,NULL,重庆永辉,1,1,,NULL
255,永辉合川区合川宝龙店,重庆市合川区城北大道（北环路）宝龙城市广场,06:20.2,13:45.3,18723068904,重庆合川区--合川宝龙店,NULL,重庆永辉,何明英,2,中铁物流,NULL
256,永辉沙坪坝龙湖仟百汇店,重庆市沙坪坝区大学城北路50号龙湖仟百汇,06:20.3,41:31.1,1,,NULL,重庆永辉,1,1,,NULL
257,永辉北碚区双元大道店,重庆市北碚区双元大道海宇中央鑫都,06:20.3,05:56.5,15023765641,重庆北碚区--双元大道店,NULL,重庆永辉,唐祖梅,2,中铁物流,NULL
258,巴南区永辉巴南万达店,重庆市巴南区龙洲大道5号巴南万达广场,06:20.3,29:23.1,19923130679,重庆巴南区--巴南万达店,NULL,重庆永辉,邓小琴,1,,NULL
259,大渡口区永辉中交丽景店,重庆市大渡口区双龙路中交丽景,06:20.3,13:33.3,1,重庆大渡口区--中交丽景店,NULL,重庆永辉,1,1,,NULL
260,渝中区永辉大坪协信店,重庆市渝中区大坪经纬大道协信星光天地,06:20.3,58:52.0,15823525529,重庆渝中区--大坪协信店,NULL,重庆永辉,吴秀英,1,,NULL
261,渝北区永辉重庆水木天地店,重庆市渝北区双湖路一碗水水木天地都会广场,06:20.4,12:53.6,1,重庆渝北区--水木天地店,NULL,重庆永辉,1,1,,NULL
262,永辉永川区协信店,重庆市永川区兴龙大道协信中心,06:20.4,51:27.9,151 2319 3150,重庆永川区--永川协信店,NULL,重庆永辉,周成平,2,中铁物流,NULL
263,永辉九龙坡白市驿店,重庆市九龙坡区白市驿镇白欣路23号西城金街购物广场永辉超市,06:20.4,11:54.5,13193125258,重庆九龙坡区--白市驿店,NULL,重庆永辉,石先芳,2,中铁物流,NULL
264,九龙坡区永辉渝州路店,重庆市九龙坡区渝州路79号石桥style广场,06:20.4,12:15.1,1,重庆九龙坡区--渝州路店,NULL,重庆永辉,1,1,,NULL
265,大渡口区永辉中房店,重庆市大渡口区大堰王村27号朝阳气体厂,06:20.4,55:21.5,17830862342,重庆大渡口区--中房店,NULL,重庆永辉,于小凤,1,,NULL
267,永辉重庆石柱康德中央大街店,重庆市石柱县民族体育场地块,06:20.4,12:30.8,18315293894,重庆石柱县--康德中央大街店,NULL,重庆永辉,冉翠,2,中铁物流,NULL
268,南岸区永辉桃源路店,重庆市南岸区桃源路158号美全世纪城,06:20.4,53:29.6,15922623940,重庆南岸区--桃源路店,NULL,重庆永辉,易雪琴,1,,NULL
269,渝北区永辉爱琴海店,重庆市渝北区金开大道1003号,06:20.4,11:02.2,1,重庆渝北区--爱琴海店,NULL,重庆永辉,1,1,,NULL
270,渝北区永辉喜悦汇店,重庆市渝北区两路组团G分区G40-5/01部分地块,06:20.5,10:45.1,1,重庆渝北区--喜悦汇店,NULL,重庆永辉,1,1,,NULL
271,江北区永辉龙湖源著天街店,重庆市江北区大石坝组团B分区B3-4地块龙湖源著天街,06:20.5,52:48.2,19923352755,重庆渝北区--龙湖源著天街店,NULL,重庆永辉,周顺梅,1,,NULL
272,江北区永辉龙湖新壹街店,重庆市江北区建新北路鹞子丘Ⅰ标准地块龙湖新壹街,06:20.5,55:00.3,18203062261,重庆江北区--龙湖新壹街店,NULL,重庆永辉,周芬,1,,NULL
273,九龙坡区永辉龙湖新壹城店,重庆市九龙坡区大杨石组团H分区龙湖新壹城,06:20.5,01:03.1,19923135988,重庆九龙坡区--龙湖新壹城店,NULL,重庆永辉,魏姐,1,,NULL
274,沙坪坝区永辉龙湖大学城店,重庆市沙坪坝区大学城北路龙湖U城天街2期,06:20.5,26:50.6,13012349309,重庆沙坪坝区--龙湖大学城店,NULL,重庆永辉,杨玲,2,中铁物流,NULL
275,九龙坡区永辉奥园盘龙店,重庆市九龙坡区大杨石组团Q标准分区F3-5-1地块,06:20.5,56:32.2,18875360793,重庆九龙坡区--奥园盘龙店,NULL,重庆永辉,赵玉兰,1,,NULL
276,永辉重庆江津双福星街店,重庆市江津区双福镇南北大道双福新街永辉超市,06:20.5,27:07.0,15223387810,重庆江津区--双福星街店,NULL,重庆永辉,苏春,2,中铁物流,NULL
277,永辉重庆綦江万达广场店,重庆市綦江区文龙街道办事处通惠大道二号桥左侧100米（滨河大道,06:20.5,51:01.7,13527373430,重庆綦江县--綦江万达广场店,NULL,重庆永辉,李会,2,中铁物流,NULL
279,永辉荣昌迎宾大道店,重庆荣昌县北部新区昌龙大道212号（昌龙大道和迎宾大道交汇处,06:20.5,48:44.0,15828465780,重庆荣昌县--荣昌迎宾大道店,NULL,重庆永辉,杨玉兰,2,中铁物流,NULL
280,永辉重庆涪陵宝龙店,重庆市涪陵区百花路88号,06:20.6,30:51.7,15823684478,重庆涪陵区--涪陵宝龙店,NULL,重庆永辉,秦淑琼,2,中铁物流,NULL
281,永辉重庆秀山渝秀大道店,重庆市秀山县中和街道渝秀大道126号,06:20.6,00:30.6,15095959824,重庆秀山县-渝秀大道店,NULL,重庆永辉,杨芳琼,2,中铁物流,NULL
282,永辉重庆綦江九龙大道店,重庆市綦江区九龙大道82号,06:20.6,25:55.8,17774900200,重庆綦江县--九龙大道店,NULL,重庆永辉,周光芬,2,中铁物流,NULL
284,渝北区永辉庆宝圣二路店,,06:20.6,11:38.3,1,重庆市渝北区--宝圣二路店,NULL,重庆永辉,1,1,,NULL
285,大渡口区永辉朵力店,重庆市大渡口区朵力名都31号1-1号,06:20.6,13:47.8,1,重庆市大渡口区--朵力店,NULL,重庆永辉,1,1,,NULL
286,渝北区永辉重庆宝圣一店,重庆市渝北区回兴宝圣大道950号,06:20.6,13:20.5,1,重庆市渝北区--宝圣一店,NULL,重庆永辉,1,1,,NULL
287,渝中区永辉大坪长江支路店,重庆市渝中区大坪长江支路25号,06:20.6,33:23.7,1,,NULL,重庆永辉,1,1,,NULL
288,渝北区永辉重庆上品十六店,重庆市渝北区龙塔街道兴盛大道33号(上品十六小区负1楼）,06:20.6,24:02.2,1,,NULL,重庆永辉,1,1,,NULL
289,大渡口永辉中百重庆金桥店,重庆市大渡口区金桥路3号（古渡春小区负1楼）,06:20.6,39:40.5,1,,NULL,重庆永辉,1,1,,NULL
290,南岸区永辉青龙路店,重庆市南岸区南坪经开区青龙路36号5.6栋（金阳罗马假日）,06:20.6,39:33.1,1,,NULL,重庆永辉,1,1,,NULL
291,渝北区永辉重庆龙兴店,重庆市渝北区两江新区和合家园,06:20.6,50:26.8,18223522106,重庆市渝北区--龙兴店,NULL,重庆永辉,刘小莉,2,中铁物流,NULL
292,江北区永辉红锦店,重庆市江北区红石路2号东和银都酒店1-3楼(红旗河沟汽车北站）,06:20.7,24:55.3,1,,NULL,重庆永辉,1,1,,NULL
294,江北区永辉重庆市洋河店,重庆市江北区洋河二村3号28号,06:20.7,25:09.2,1,,NULL,重庆永辉,1,1,,NULL
295,江北区永辉重庆市望海花市店,重庆市江北区洋河中路87号（望海花市）,06:20.7,25:14.3,1,,NULL,重庆永辉,1,1,,NULL
296,渝北区永辉重庆市兴茂店,重庆市渝北区龙山街道白灵路6号兴茂盛世北辰5幢1层,06:20.7,24:07.2,1,,NULL,重庆永辉,1,1,,NULL
297,渝北区永辉重庆锦橙路店,重庆市渝北区锦橙路8号附12.13.14号,06:20.7,24:11.7,1,,NULL,重庆永辉,1,1,,NULL
298,江北区永辉加州店,重庆市渝北区龙溪街道加州花园B4幢,06:20.7,59:04.6,1,重庆渝北区--加州店,NULL,重庆永辉,1,1,,NULL
299,江北区永辉重庆东和春天店,重庆市渝北区松石北路东和春天,06:20.7,57:17.4,1,重庆渝北区--东和春天店,NULL,重庆永辉,1,1,,NULL
300,江北区永辉观音桥店,重庆市江北区建新北路二支路1号,06:20.7,56:54.1,1,重庆江北区--观音桥店,NULL,重庆永辉,1,1,,NULL
301,渝中区永辉大坪店,重庆市渝中区大坪正街88号穗东莲花国际,06:20.7,56:30.1,1,重庆渝中区--大坪店,NULL,重庆永辉,1,1,,NULL
302,九龙坡区永辉西城天街店,重庆市九龙坡区杨家坪珠江路48号西城天街购物广场,06:20.7,56:11.1,1,重庆九龙坡区--西城天街店,NULL,重庆永辉,1,1,,NULL
304,江北区永辉五里店,重庆市江北区建新东路295号,06:20.8,55:26.6,1,重庆江北区--五里店,NULL,重庆永辉,1,1,,NULL
305,南岸区永辉四公里店,重庆市南岸区龙商业大厦,06:20.8,46:26.6,15922657245,重庆南岸区--四公里店,NULL,重庆永辉,周国梅,1,,NULL
306,渝北区永辉黄泥Y店,重庆市渝北区黄泥Y黄龙路10号,06:20.8,02:16.3,15215096819,重庆渝北区--黄泥Y店,NULL,重庆永辉,杨传容,1,,NULL
307,永辉长寿区协信店,重庆市长寿区长寿路向阳路2号协信商业中心,06:20.8,58:59.4,13368259908,重庆长寿区--协信店,NULL,重庆永辉,任莲,2,天天快递,NULL
308,渝北区永辉双龙店,重庆市渝北区双龙大道218号,06:20.8,53:27.2,13212358563,重庆渝北区--双龙店,NULL,重庆永辉,刘文琴,1,,NULL
309,大渡口区永辉香港城店,重庆市大渡口区松清路佳禾钰茂香港城,06:20.8,53:44.7,1,重庆大渡口区--香港城店,NULL,重庆永辉,1,1,,NULL
310,永辉梁平县大众店,重庆市梁平县梁山镇大众街中心广场,06:20.8,30:57.6,15923812139,重庆梁平县--大众店,NULL,重庆永辉,谭成军,2,中铁物流,NULL
311,南岸区永辉南坪东路店,重庆市南岸区南坪街道南坪东路37号,06:20.8,41:21.2,13452035733,重庆南岸区--南坪东路店,NULL,重庆永辉,唐小红,1,,NULL
312,永辉綦江县河西店,重庆市綦江县古镇交通路25号,06:20.8,11:20.8,15683990979,重庆綦江县--河西店,NULL,重庆永辉,翁庆孝,2,中铁物流,NULL
313,永辉璧山县时代商都店,重庆市璧山县璧城街道中生时代商都商场永辉超市,06:20.8,16:29.3,13320338071,重庆璧山县--时代商都店,NULL,重庆永辉,李雪琴,2,中铁物流,NULL
314,渝北区永辉空港店,重庆市渝北区空港凌空大道红树林小区28号楼,06:20.8,51:55.8,1,重庆渝北区--空港店,NULL,重庆永辉,1,1,,NULL
315,九龙坡区永辉石桥铺店,重庆市九龙坡区石桥铺石杨路17号附22号,06:20.9,51:38.4,1,重庆九龙坡区--石桥铺店,NULL,重庆永辉,1,1,,NULL
316,永辉万盛区民盛店,重庆市万盛区民盛大道民盛大厦,06:20.9,33:24.9,13635458498,重庆万盛区--民盛店,NULL,重庆永辉,梁光琼,2,天天快递,NULL
317,永辉綦江县河东店,重庆市綦江县古南镇巨龙商业城,06:20.9,11:33.9,18725674079,重庆綦江县--河东店,NULL,重庆永辉,李亚,2,中铁物流,NULL
318,渝中区永辉白象街店,重庆市渝中区二府衙39号,06:20.9,50:59.1,1,重庆渝中区--白象街店,NULL,重庆永辉,1,1,,NULL
319,永辉万盛区万盛名都店,重庆市万盛区万盛大道9号,06:20.9,01:23.7,18523810032,重庆万盛区--万盛名都店,NULL,重庆永辉,刘晓翠,2,天天快递,NULL
320,渝中区永辉较场口店,重庆市渝中区民权路58号,06:20.9,50:20.8,1,重庆渝中区--较场口店,NULL,重庆永辉,1,1,,NULL
321,渝中区永辉(储奇门)超市,重庆市渝中区解放西路143号.,06:20.9,33:34.6,1,,NULL,重庆永辉,1,1,,NULL
322,沙坪坝区永辉天星桥店,重庆市沙坪坝区天星桥正街49号平街,06:20.9,49:44.5,1,重庆沙坪坝区--天星桥店,NULL,重庆永辉,1,1,,NULL
323,江北区永辉大石坝店,重庆市江北区大石坝街道大石坝正街1-40号大石坝市民广场,06:20.9,51:15.1,13983229521,重庆江北区--大石坝店,NULL,重庆永辉,王能洪,1,,NULL
324,永辉万州区王牌路店,重庆市万州区王牌路41号(民意花园)平街永辉超市,06:20.9,56:12.2,15023470814,重庆万州区--王牌路店,NULL,重庆永辉,张华英,2,中铁物流,NULL
325,江北区永辉龙头寺店,重庆市北部新区高新园保利香槟花园C组团,06:20.9,03:41.1,1,重庆渝北区--龙头寺店,NULL,重庆永辉,1,1,,NULL
326,沙坪坝区永辉汉渝路店,重庆市沙坪坝区汉渝路塑料新村1号附3号,06:21.0,03:09.2,13452315943,重庆沙坪坝区--汉渝路店,NULL,重庆永辉,陈文利,1,,NULL
327,永辉北碚区天生丽街店,重庆市北碚区西南大学对面天生丽街永辉超市,06:21.0,43:28.7,18725930895,重庆北碚区--天生丽街店,NULL,重庆永辉,胡琴,2,中铁物流,NULL
328,渝北区永辉武陵路店,重庆市渝北区武陵路71号,06:21.0,02:47.4,1,重庆渝北区--武陵路店,NULL,重庆永辉,1,1,,NULL
329,沙坪坝区永辉童家桥店,重庆市沙坪坝区童家桥大水井1号九鼎红街,06:21.0,02:28.3,1,重庆沙坪坝区--童家桥店,NULL,重庆永辉,1,1,,NULL
330,南岸区永辉弹新街店,重庆市南岸区弹子石新街59号富力・现代广场(东南裙楼),06:21.0,42:51.6,13110278944,重庆南岸区--弹新街店,NULL,重庆永辉,张冬蓉,1,,NULL
331,江北区永辉建新东路店,重庆市江北区建新东路36号,06:21.0,52:00.1,13883915520,重庆江北区--建新东路店,NULL,重庆永辉,陈小娇,1,,NULL
332,永辉万州区国贸广场店,重庆市万州区国贸广场永辉超市,06:21.0,55:41.2,13709435451,重庆万州区--国贸广场店,NULL,重庆永辉,李庆红,2,中铁物流,NULL
333,永辉开县新天地店,开县新天地广场永辉超市,06:21.0,53:04.1,18883651458,重庆开县--新天地店,NULL,重庆永辉,徐京芳,2,中铁物流,NULL
334,沙坪坝区永辉嘉茂购物中心,重庆市沙坪坝区小龙坎新街029号华宇广场1号,06:21.0,16:27.6,1,重庆沙坪坝区--嘉茂购物中心店,NULL,重庆永辉,1,1,,NULL
335,渝北区永辉宝圣西路店,重庆市渝北区回兴街道宝圣西路395号,06:21.0,00:08.8,1,重庆渝北区--宝圣西路店,NULL,重庆永辉,1,1,,NULL
336,永辉垫江县西欧花园店,重庆市垫江县西欧花园商业步行街香榭广场商场,06:21.0,09:09.3,13896764337,重庆垫江县--西欧花园店,NULL,重庆永辉,夏小兰,2,中铁物流,NULL
337,永辉梁平县西池广场店,重庆市梁平县二横街西池广场永辉超市,06:21.1,49:25.6,15870512355,重庆梁平县--西池广场店,NULL,重庆永辉,吕后宣,2,中铁物流,NULL
338,南岸区永辉南湖花园店,重庆市南岸区花园村街道湖滨路1-4号,06:21.1,45:29.9,18723183953,重庆南岸区--南湖花园店,NULL,重庆永辉,韦玉成,1,,NULL
339,永辉铜梁县广龙明珠店,重庆市铜梁县巴川办事处水井巷30号,06:21.1,28:01.5,18203021028,重庆铜梁县--广龙明珠店,NULL,重庆永辉,陈隆芳,2,中铁物流,NULL
340,江北区永辉金源时代购物中心,重庆市江北区滨江路368号金源时代购物广场,06:21.1,58:57.6,1,重庆江北区--金源时代购物中心店,NULL,重庆永辉,1,1,,NULL
341,永辉忠县中博大道店,重庆市忠县中博大道中博商厦永辉超市,06:21.1,06:45.2,15025536106,重庆忠县--中博大道店,NULL,重庆永辉,刘定霞,2,中铁物流,NULL
342,巴南区永辉人民广场店,重庆市巴南区鱼洞鱼轻路26号巴南人民广场,06:21.1,04:39.2,1,重庆巴南区--人民广场店,NULL,重庆永辉,1,1,,NULL
343,永辉合川区金世纪广场店,重庆市合川区希尔安大道41号金世纪大厦,06:21.1,58:12.9,13508373850,重庆合川区--金世纪广场店,NULL,重庆永辉,王忠梅,2,中铁物流,NULL
344,渝中区永辉人和街店,重庆市渝中区人和街,06:21.1,56:57.9,1,重庆渝中区--人和街店,NULL,重庆永辉,1,1,,NULL
345,沙坪坝区永辉新桥店,重庆市沙坪坝区新桥新村88号新桥新都,06:21.1,56:39.7,1,重庆沙坪坝区--新桥店,NULL,重庆永辉,1,1,,NULL
346,沙坪坝区永辉双碑鼎盛店,重庆市沙坪坝区双碑街33号鼎盛大厦,06:21.1,56:15.6,1,重庆沙坪坝区--双碑鼎盛店,NULL,重庆永辉,1,1,,NULL
347,永辉武隆县南城中央广场店,重庆市武隆县巷口镇建设东路2号南城中央广场,06:21.1,00:46.9,15095872292,重庆武隆县--南城中央广场店,NULL,重庆永辉,张仁琼,2,天天快递,NULL
348,南岸区永辉南岸万达广场店,重庆市南岸区江南大道8号万达广场,06:21.2,48:37.4,19942339529,重庆南岸区--万达广场店,NULL,重庆永辉,邓晓梅,1,,NULL
