id,storeName,storeAddress,storeCreatetime,storeUpdatetime,storePhone,storeDesc,storeArea,storeOrg,storePersonName,distributeType,channel,merchantName
949,重客隆万州北山大道店,重庆市万州区北山大道918号龙江锦苑住楼一层,15:20.6,16:12.7,13668432627,重庆重客隆超市连锁有限责任公司万州北山大道连锁店,NULL,重庆重客隆,陈天琴,2,,NULL
1011,巴南区重客隆大江店,重庆市巴南区大江中路832号,52:10.4,15:56.9,1,重庆重客隆超市连锁有限责任公司大江连锁店,NULL,重庆重客隆,1,1,,NULL
1012,巴南区重客隆界石店,重庆市巴南区界新街60号,52:10.4,30:48.1,1,重庆重客隆超市连锁有限责任公司界石连锁店,NULL,重庆重客隆,1,2,,NULL
1013,巴南区重客隆九公里店,重庆市巴南区渝南大道199号,52:10.5,15:41.2,1,重庆重客隆超市连锁有限责任公司九公里连锁店,NULL,重庆重客隆,1,1,,NULL
1014,北部新区重客隆黄山大道店,重庆市渝北区雪松路7号附18号重克隆超市黄山大道店,52:10.5,36:40.6,15823875290,重庆重客隆超市连锁有限责任公司北部新区黄山大道连锁店,NULL,重庆重客隆,喻萍,1,,NULL
1015,北部新区重客隆名优特店,,52:10.5,15:22.5,1,1,NULL,重庆重客隆,1,1,,NULL
1016,大渡口区重客隆大堰店,重庆市涪陵区聚龙大道78号附9号,52:10.5,59:54.0,1,重庆重客隆超市连锁有限责任公司大堰连锁店,NULL,重庆重客隆,1,1,,NULL
1017,大足区重客隆大足店,中铁物流,52:10.5,14:37.6,1,1,NULL,重庆重客隆,1,2,,NULL
1018,大足区重客隆龙水店,重庆市大足区龙水镇朝阳街与龙玉路交叉口,52:10.5,10:50.4,13996141799,重庆重客隆超市连锁有限责任公司龙水连锁店,NULL,重庆重客隆,姚红,2,,NULL
1019,垫江区重客隆垫江新民店,中铁物流,52:10.5,14:21.3,1,1,NULL,重庆重客隆,1,2,,NULL
1020,垫江区重客隆高安店,中铁物流,52:10.5,14:13.3,1,1,NULL,重庆重客隆,1,2,,NULL
1021,涪陵区重客隆涪陵富田店,重庆市涪陵区太极大道26号附11-13号,52:10.5,12:24.8,15826292640,重庆重客隆超市连锁有限责任公司涪陵四环路富田大厦连锁店,NULL,重庆重客隆,邓⑷,2,,NULL
1022,涪陵区重客隆李渡店,重庆涪陵李渡新区马鞍重客隆超市,52:10.5,46:18.7,15023921151,重庆重客隆超市连锁有限责任公司涪陵李渡连锁店,NULL,重庆重客隆,潘小莉,2,,NULL
1023,江北区重客隆大石坝店,重庆市江北区红石路与大石坝立交交叉路口重克隆超市大石坝店,52:10.5,27:24.7,13996847355,重庆重客隆超市连锁有限责任公司大石坝连锁店,NULL,重庆重客隆,谭英,1,,NULL
1024,江北区重客隆东方港湾店,重庆市江北区东方港湾附近重克隆超市东方港湾店,52:10.5,35:34.5,13996038877,重庆重客隆超市连锁有限责任公司江北东方港湾连锁店,NULL,重庆重客隆,王宇,1,,NULL
1025,江北区重客隆东方家园店,重庆市江北区金源路68号附41号重克隆超市东方家园店,52:10.5,31:23.5,13752867736,重庆重客隆超市连锁有限责任公司东方家园连锁店,NULL,重庆重客隆,吴正玲,1,,NULL
1026,江北区重客隆红石路店,重庆市江北区红石路航村1号航天技术学院重克隆超市江北红石路店,52:10.5,33:48.5,18908338624,重庆重客隆超市连锁有限责任公司江北红石路连锁店,NULL,重庆重客隆,冉治翠,1,,NULL
1027,江北区重客隆金科花园店,重庆市江北区五红路25号金科花园旁重克隆超市金科花园店,52:10.5,28:37.8,13617658170,重庆重客隆超市连锁有限责任公司金科花园连锁店,NULL,重庆重客隆,段平英,1,,NULL
1028,江津区重客隆白沙店,重庆市江津区白沙中兴路123号重客隆超市,52:10.5,49:11.1,15808080722,重庆重客隆超市连锁有限责任公司白沙连锁店,NULL,重庆重客隆,秦乙琴,2,,NULL
1029,江津区重客隆德感店,中铁物流,52:10.6,12:49.6,1,1,NULL,重庆重客隆,1,2,,NULL
1030,江津区重客隆珞璜店,中铁物流,52:10.6,12:38.4,1,1,NULL,重庆重客隆,1,2,,NULL
1031,九龙坡区重客隆广厦城店,重庆市九龙坡区滩子口龙江路九龙小学东,52:10.6,12:29.6,1,重庆重客隆超市连锁有限责任公司广厦城连锁店,NULL,重庆重客隆,1,1,,NULL
1032,九龙坡区重客隆黄杨路丽水菁苑店,重庆市九龙坡区工农四村58号24幢附14号重克隆超市丽水菁苑店,52:10.6,35:11.3,13350341299,重庆重客隆超市连锁有限责任公司黄杨路丽水箐苑连锁店,NULL,重庆重客隆,赵霞,1,,NULL
1033,九龙坡区重客隆滩子口店,重庆市九龙坡区滩子口71号附3号,52:10.6,24:06.3,13002361151,重庆重客隆超市连锁有限责任公司滩子口连锁店,NULL,重庆重客隆,谭邦平,1,,NULL
1034,九龙坡区重客隆陶家店,重庆市九龙坡区百彭路,52:10.6,14:51.9,1,重庆重客隆超市连锁有限责任公司陶家工业园区连锁店,NULL,重庆重客隆,1,2,,NULL
1035,九龙坡区重客隆渝中花园店,重庆市渝中区菜园路253号重克隆超市渝中花园店,52:10.6,31:52.9,18883853645,重庆重客隆超市连锁有限责任公司渝中花园连锁店,NULL,重庆重客隆,杨玲,1,,NULL
1036,梁平区重客隆屏锦店,中铁物流,52:10.6,11:55.8,1,1,NULL,重庆重客隆,1,2,,NULL
1037,南岸区重客隆海棠溪店,重庆市南岸区敦厚街36号附15号,52:10.6,41:22.4,15223428264,重庆重客隆超市连锁有限责任公司海棠溪连锁店,NULL,重庆重客隆,涂井群,1,,NULL
1038,南岸区重客隆美堤雅城店,重庆市经开区美缇雅城会龙路66号A区12号楼1层,52:10.6,13:31.0,15823065828,重庆重客隆超市连锁有限责任公司美堤雅城连锁店,NULL,重庆重客隆,罗永梅,1,,NULL
1039,南岸区重客隆南坪东路店,南岸区南坪东路15号,52:10.6,39:38.9,15902368726,重庆重客隆超市连锁有限责任公司南坪东路连锁店,NULL,重庆重客隆,曾莉,1,,NULL
1040,南岸区重客隆融侨半岛店,重庆市南岸区双峰山路融侨半岛香弥山2号,52:10.6,37:23.2,15823526629,重庆重客隆超市连锁有限责任公司融侨半岛连锁店,NULL,重庆重客隆,刘淑碧,1,,NULL
1041,南岸区重客隆铜元局店,南岸区芭蕉湾70号附3号,52:10.6,12:50.7,13399853706,重庆重客隆超市连锁有限责任公司铜元局连锁店,NULL,重庆重客隆,陈玲,1,,NULL
1042,南岸区重客隆涂山路店,重庆市南岸区涂山路588号附3号重客隆超市,52:10.6,41:55.6,13637834279,重庆重客隆超市连锁有限责任公司涂山路连锁店,NULL,重庆重客隆,敖茂琼,1,,NULL
1043,南岸区重客隆长生桥店,重庆茶园长生桥河街长河湾重客隆超市,52:10.6,06:28.9,13618275682,重庆重客隆超市连锁有限责任公司长生桥连锁店,NULL,重庆重客隆,罗克容,1,,NULL
1044,綦江区重客隆东溪店,中铁物流,52:10.6,10:38.2,1,1,NULL,重庆重客隆,1,2,,NULL
1045,綦江区重客隆普惠尚城店,重庆市綦江区文化街道长生路88号,52:10.6,34:22.6,13983159238,重庆重客隆超市连锁有限责任公司綦江普惠尚城连锁店,NULL,重庆重客隆,黄晓霞,2,,NULL
1046,綦江区重客隆綦江店,重庆市綦江区九龙大道62号附9号,52:10.7,16:12.4,17725145339,重庆重客隆超市连锁有限责任公司綦江连锁店,NULL,重庆重客隆,张吉琼,2,,NULL
1047,沙坪坝区重客隆高滩岩店,重庆市沙坪坝区都市花园西路252号2-1号重客隆超市,52:10.7,40:09.7,18302387770,重庆重客隆超市连锁有限责任公司高滩岩连锁店,NULL,重庆重客隆,刘君,1,,NULL
1048,沙坪坝区重客隆劳动路店,劳动路73-11号（劳动路社区卫生服务站东）,52:10.7,39:14.6,13983583326,重庆重客隆超市连锁有限责任公司劳动路连锁店,NULL,重庆重客隆,秦鹏,1,,NULL
1049,沙坪坝区重客隆沙北街店,重庆市沙坪坝区学林雅园重客隆沙北街店超市,52:10.7,28:41.6,15902365784,重庆重客隆超市连锁有限责任公司沙北街连锁店,NULL,重庆重客隆,岳学平,1,,NULL
1050,沙坪坝区重客隆双碑店,重庆市沙坪坝区中心湾157号附3号 -4号,52:10.7,41:25.9,13594237378,重庆重客隆超市连锁有限责任公司双碑连锁店,NULL,重庆重客隆,田阳,1,,NULL
1051,潼南区重客隆潼南建设路店,中铁物流,52:10.7,25:02.5,1,重庆重客隆超市连锁有限责任公司潼南建设路连锁店,NULL,重庆重客隆,1,2,,NULL
1052,永川区重客隆永川桂山店,重庆市永川区桂山路12号1-5,52:10.7,35:50.5,19112037920,重庆重客隆超市连锁有限责任公司永川桂山路连锁店,NULL,重庆重客隆,刘意美,2,,NULL
1053,渝北区重客隆宝圣大道店,重庆市渝北区宝圣大道137号重克隆超市宝圣大道店,52:10.7,37:37.0,17783581715,重庆重客隆超市连锁有限责任公司宝圣大道连锁店,NULL,重庆重客隆,谭开明,1,,NULL
1054,渝北区重客隆大竹林店,,52:10.7,54:14.1,1,1,NULL,重庆重客隆,1,1,,NULL
1055,渝北区重客隆花卉园店,重庆市渝北区花卉园西一路63号重克隆超市花卉园店,52:10.7,34:16.8,15823000661,重庆重客隆超市连锁有限责任公司花卉园西路连锁店,NULL,重庆重客隆,王路,1,,NULL
1056,渝北区重客隆回兴店店,重庆市渝北区兴科大道250号附9号重克隆超市回兴店,52:10.7,37:07.2,13618355903,重庆重客隆超市连锁有限责任公司渝北回兴连锁店,NULL,重庆重客隆,黄兴会,1,,NULL
1057,渝北区重客隆金岛花园店,重庆市渝中区松石北路3号重克隆超市金岛花园店,52:10.7,32:29.4,130 4841 0130,重庆重客隆超市连锁有限责任公司金岛花园连锁店,NULL,重庆重客隆,雍梅,1,,NULL
1058,渝北区重客隆两路店,重庆市渝北区双凤路215号重克隆超市两路店,52:10.7,26:43.1,15923583337,重庆重客隆超市连锁有限责任公司两路连锁店,NULL,重庆重客隆,李玉梅,1,,NULL
1059,渝北区重客隆渝北长空店,重庆市渝北区双凤桥街道长空路277号近浩博天地重克隆超市渝北长空路连锁店,52:10.7,34:43.0,13212383093,重庆重客隆超市连锁有限责任公司渝北长空路连锁店,NULL,重庆重客隆,王成荣,1,,NULL
1060,渝中区重客隆大黄路店,重庆市渝中区大黄路29号重克隆超市大黄路店,52:10.7,30:20.9,13752954043,重庆重客隆超市连锁有限责任公司大黄路连锁店,NULL,重庆重客隆,黄凤,1,,NULL
1061,渝中区重客隆大溪沟店,重庆市渝中区人民路61号重克隆超市大溪沟连锁店,52:10.7,29:45.7,15823326348,重庆重客隆超市连锁有限责任公司大溪沟连锁店,NULL,重庆重客隆,夏九群,1,,NULL
1062,渝中区重客隆鹅岭店,重庆市渝中区鹅岭正街168号附13号重克隆超市鹅岭店,52:10.8,30:52.3,15310324433,重庆重客隆超市连锁有限责任公司鹅岭连锁店,NULL,重庆重客隆,黄淑金,1,,NULL
1063,渝中区重客隆观音岩店,重庆市渝中区中山一路重克隆超市观音岩店,52:10.8,29:17.2,13594213321,重庆重客隆超市连锁有限责任公司观音岩连锁店,NULL,重庆重客隆,杜全芳,1,,NULL
1064,渝中区重客隆黄沙溪店,重庆市渝中区菜园路168号江屿朗廷C1栋重克隆超市黄沙溪店,52:10.8,36:18.0,13618279374,重庆重客隆超市连锁有限责任公司黄沙溪连锁店,NULL,重庆重客隆,许云坤,1,,NULL
1065,渝中区重客隆七星岗店,重庆市渝中区兴利大厦重克隆超市七星岗店,52:10.8,28:03.2,13399884331,重庆重客隆超市连锁有限责任公司七星岗连锁店,NULL,重庆重客隆,樊组长,1,,NULL
1066,忠州区重客隆拔山店,中铁物流,52:10.8,45:20.5,1,1,NULL,重庆重客隆,1,2,,NULL
1067,城口县重客隆城口店,重庆市城口县南大街重客隆,52:10.8,57:41.4,15310507971,重庆重客隆超市连锁有限责任公司城口商场,NULL,重庆重客隆,胡晓英,2,京东物流,NULL
1068,石柱县重客隆石柱店,石柱县良玉广场重客隆超市,52:10.8,39:48.0,15856040796,重庆重客隆超市连锁有限责任公司石柱连锁店,NULL,重庆重客隆,吴兴琼,2,,NULL
1069,四川渠县重客隆渠县商场店,四川省达卅市渠县万兴广场重客隆超市,52:10.8,56:05.3,13649063905,重庆重客隆超市连锁有限责任公司渠县商场,NULL,四川重客隆,徐晓玲,2,京东物流,NULL
1070,渝北区新世纪金贸时代店,,39:29.7,41:28.3,1,,NULL,重庆新世纪,1,1,,NULL
1071,合川零售客户,,03:37.0,NULL,,,NULL,零售客户,1,2,,NULL
1072,包场沙坪坝区大学城大华超市,重庆市沙坪坝区大学城南一路与学善路交叉口西南100米,00:38.8,52:19.4,19923691234,大学城大华超市,NULL,包场,曹老师,1,,NULL
1073,东时国际供应链公司,,37:28.5,42:30.7,,,NULL,厂家,莫小姐,2,,NULL
1074,江北区永辉电商东海福苑店,,39:29.9,NULL,1,,NULL,重庆永辉,1,1,,NULL
1075,江北区永辉电商红原路店,,40:06.4,NULL,1,,NULL,重庆永辉,1,1,,NULL
1076,惠州市七分妆化妆品有限公司（沿泰）,,54:52.6,NULL,13531661603,,NULL,厂家,李婉花,2,,NULL
1077,贵阳观山湖区刘义超,贵阳观山湖区,49:12.5,12:47.2,15285993402,,NULL,分销客户,刘义超,2,汇运物流,NULL
1078,重庆谊品弘渝科技有限公司,重庆市沙坪坝区土主车管所后面中集物流园3号仓库,53:44.5,54:52.0,,,NULL,谊品生鲜大仓,1,1,,NULL
1079,四川成都新都区开美化妆品有限公司-徐波,四川省成都市新都区斑竹园柏水村3组,20:31.9,30:22.4,13032869277,,NULL,分销客户,林仁梦,2,汇运物流,NULL
1081,四川绵阳涪城区开美化妆品有限公司-徐波,绵阳市涪城区楼房村 众望和仓储,35:09.3,36:00.8,18030951763,,NULL,分销客户,易勇,2,汇运物流,NULL
1082,六感科技（厦门）有限公司-新欧巴,昆明市官渡区新螺蛳湾仓储二期16栋602室,07:55.0,54:27.0,13808700519,,NULL,厂家,龙学俊,2,云贵物流,NULL
1083,贵阳小河区刘义超,贵阳省贵阳市小河区开发大道小孟工业园标准厂房3期1号楼4楼,39:47.7,12:57.7,15286007146,,NULL,分销客户,谢东（刘进）,2,汇运物流,NULL
1084,黔江石小露,重庆市黔江区城西洞塘居委,50:35.4,19:01.0,13512309458,,NULL,分销客户,石小露,2,迪丰物流,NULL
1085,四川成都市--招商花园城店,成华大道杉板桥路（招商中央华城一期）永辉超市,37:31.2,46:45.6,13980779846,四川成都市--招商花园城店,NULL,四川永辉,余华,2,中铁物流,NULL
1086,黑猫公司,,15:06.7,NULL,,,NULL,厂家,1,2,,NULL
1087,沙坪坝区佰沃超市,重庆市沙坪坝区大学城中路17、19,47:57.6,14:41.6,18983559186,包场佰沃超市,NULL,包场,何先锋,1,,NULL
1088,广州市美驰化妆品公司（欧贝斯）,广州市花都区两龙南街41号美驰化妆品,46:59.9,57:03.1,1,,NULL,厂家,1,2,,NULL
1089,直播,,21:56.8,NULL,1,,NULL,直播,1,2,优速快递,NULL
1090,合川周永刚,合川区南津街希望城玫瑰园嘉农购物中心,12:05.8,38:29.2,15922565779,,NULL,分销客户,唐凤群,2,迪丰物流,NULL
1091,江北区-永辉和煦路店,,21:18.6,06:27.9,1,,NULL,重庆永辉,1,2,,NULL
1092,石柱县重客隆黄水店,重庆市石柱土家族自治县黄连大道附近重客隆超市,09:43.5,NULL,18723437269,,NULL,重庆重客隆,周富玲,2,,NULL
1093,重客隆武隆县仙女山店,重庆市武隆区仙女山镇步云路20号雪H仙山商业街S2号楼一层重客隆超市,10:55.6,NULL,13883883203,,NULL,重庆重客隆,吴永兰,2,,NULL
1094,遵义沈新,遵义市沈阳南路第三小学千代文具,41:13.1,43:08.9,13765222013,,NULL,分销客户,沈新,2,,NULL
1095,永辉西藏拉萨区纳金东路万达店,西藏自治州拉萨市城关区纳金东路万达广场B1层永辉超市,35:34.4,24:17.7,18089983241,西藏拉萨纳金东路万达店,NULL,四川永辉,参珍,2,中铁物流,NULL
1096,上海伽蓝美妆销售有限公司（春夏，自然堂）,,03:51.2,NULL,,,NULL,厂家,1,2,,NULL
1097,摩尔赛尔彭山三店,彭山区凤鸣大道二段319号,36:44.3,25:43.1,18990305904,包场摩尔赛尔彭山三店,NULL,包场,龚忠英,2,汇运物流,NULL
1098,江津新世纪双福店,江津双福锐升.凤凰城南北大道北段485新世纪超市,50:55.5,06:14.6,13983111028,重庆商社新世纪百货连锁经营有限公司双福店,NULL,重庆新世纪,陈霞,2,,NULL
1099,重庆沙坪坝区--西林大道店,重庆市沙坪坝区西尊路与永泰路交叉口西北永辉超市,21:25.6,51:45.0,18725904792,重庆沙坪坝区--西林大道店,NULL,重庆永辉,秦秀梅,2,中铁物流,NULL
1100,贵州省都匀市刘老板,贵州省都匀市洛邦镇滑动轴承厂,57:03.3,06:53.1,15185496181,,NULL,分销客户,陈亮梅,2,汇运物流,NULL
1101,扬州新起点刷业有限公司,,10:44.5,NULL,1,,NULL,厂家,1,2,,NULL
1103,四川成都市--高新区新川路店,四川省成都市双流区祥龙三街与梓州大道交叉口西南角永辉超市,03:52.2,13:37.8,198 2839 6572,四川成都市--高新区新川路店,NULL,四川永辉,杨明玲,2,中铁物流,NULL
1104,四川都江堰融创店,四川省成都市都江堰市融创茂至臻路1号永辉超市,05:02.7,56:49.8,135 4018 8585,四川成都市--都江堰融创店,NULL,四川永辉,廖小蓉,2,,NULL
1105,四川省自贡市-华商国际店,自贡市自流井区华商北路与华彩大道交叉口爱琴海购物公园永辉超市,33:14.6,02:11.7,13480654961,四川自贡市--华商国际店,NULL,四川永辉,姜早,2,中铁物流,NULL
1106,沙坪坝区新世纪陈家桥学府悦园店,重庆市学府悦园(沙坪坝区丰盛路与国鑫路交叉口)新世纪超市,52:21.2,23:46.1,17345070525,重庆商社新世纪百货连锁经营有限公司陈家桥学府悦园店,NULL,重庆新世纪,伍维,2,中铁物流,NULL
1107,四川省金牛区龙湖上城天街店,四川省成都市金牛区一环路与人民北路交叉口西南角 龙湖上城（永辉超市）,45:04.6,33:49.0,13541320756,四川成都市--金牛区龙湖上城天街店,NULL,四川永辉,张花萍,2,中铁物流,NULL
1108,贵州零售客户,,19:28.4,NULL,,,NULL,零售客户,1,2,,NULL
1109,两江新区永辉依山郡店,重庆市两江新区金州大道23号第27幢1-141-15,56:07.4,15:23.8,18623563625,重庆两江新区--依山郡店,NULL,重庆永辉,刘南坪,1,,NULL
1110,重百江津白沙店,江津白沙镇白沙大道131号负一层重百超市,42:34.5,09:58.5,15730376047,重庆商社新世纪百货连锁经营有限公司白沙店,NULL,重庆重百,华斌,2,中铁物流,NULL
1111,重庆潼南县-东安大道店,潼南时代广场永辉超市收货口,12:12.2,15:43.7,13648369886,重庆潼南县--东安大道店,NULL,重庆永辉,李良君,2,中铁物流,NULL
1112,湖南怀化都匀刘老板,湖南省怀化市鹤城区狮子岩新村A3栋15号16号,34:40.9,57:16.6,18685551999,,NULL,分销客户,李康林,2,中众衡物流,NULL
1113,总出库,,45:40.3,NULL,1,,NULL,总出库,1,1,,NULL
1114,江北区新世纪融景城店,重庆市江北区北城四路104号负27号新世纪超市,11:37.5,16:08.3,13983650446,重庆商社新世纪百货连锁经营有限公司融景城店,NULL,重庆新世纪,章黎,1,,NULL
1115,九龙坡区新世纪精彩汇店,重庆市九龙坡区华美路25号新世纪超市,15:22.9,05:30.0,17353107682,重庆商社新世纪百货连锁经营有限公司精彩汇店,NULL,重庆新世纪,罗利,1,,NULL
1116,四川自贡--汇川路店,四川省自贡市自流井区马吃水路103号汇川路店永辉超市,49:15.1,36:21.3,13890080472,四川自贡--汇川路店,NULL,四川永辉,何知英,2,中铁物流,NULL
1117,四川成都市--百郦锦城店,四川省成都市新都区新都街道团结社区百郦锦城店,21:36.3,16:57.1,13228198382,四川成都市--百郦锦城店,NULL,四川永辉,杨巧,2,中铁物流,NULL
1118,永辉德阳市新城吾悦店,四川省德阳市旌阳区岷江路三段新城吾悦店永辉超市,30:36.8,51:45.9,18281081080,四川德阳市--新城吾悦店,NULL,四川永辉,马秀兰,2,中铁物流,NULL
1119,成都成华区办公室,成都市成华区二环东二段七号东城国际A幢2103,59:23.8,58:57.4,18280466291,,NULL,成都办公室,张金花,2,京东物流,NULL
1120,广州善草纪化妆品有限公司（吉安百莲商贸有限公司）,,49:05.3,NULL,1,,NULL,厂家,1,2,,NULL
1121,永辉成都市青白江区万达广场店,四川省成都市青白江区清江中路与政府南路交汇处东南角青白江区万达广场店永辉超市,09:39.3,54:55.1,15760381887,四川成都市--青白江区万达广场店,NULL,四川永辉,吴泽兰,2,中铁物流,NULL
1122,永辉四川凉山州西昌万达店,四川省凉山彝族自治州西昌市航天大道与望海大道交汇处西昌万达广场店永辉超市,35:47.9,34:38.1,18113210596,四川凉山州--西昌万达店,NULL,四川永辉,张元会,2,中铁物流,NULL
1124,重庆巫山县-神女尚熙台店,巫山神女上熙台永辉超市,47:46.7,02:50.4,15823732315,重庆巫山县--神女尚熙台店,NULL,重庆永辉,黄宗秀,2,中铁物流,NULL
1125,永辉四川巴中市容邦万达店,四川省巴中市巴州区巴州大道499号容邦万达店永辉超市,08:48.3,09:05.1,18009087977,四川巴中市--容邦万达店,NULL,四川永辉,杨芳,2,中铁物流,NULL
1126,成都Bravo万达广,,00:49.9,NULL,1,,NULL,四川永辉,1,2,,NULL
1127,包场摩尔隆昌西湖郦景店,四川省内江市隆昌市望城路,32:10.9,34:02.2,13883950313,包场摩尔隆昌西湖郦景店,NULL,包场,李伟,2,隆发物流,NULL
1128,内江BRAVO汇金广店,,51:38.4,NULL,1,,NULL,四川永辉,1,2,,NULL
1129,永辉四川BRAVO大,,41:47.1,NULL,1,,NULL,四川永辉,1,2,,NULL
1130,新世纪九龙坡区盘龙广场店,重庆市九龙坡区云龙大道6号新世纪超市,52:56.0,25:00.4,15823061271,重庆商社新世纪百货连锁经营有限公司盘龙广场店,NULL,重庆新世纪,周相琼,1,京东物流,NULL
1131,新世纪九龙坡区九龙广场店,重庆市九龙坡区杨家坪西郊三村2号新世纪超市,53:29.3,23:26.9,17318413977,重庆商社新世纪百货连锁经营有限公司九龙广场超市,NULL,重庆新世纪,杜林,1,京东物流,NULL
1132,新世纪渝北区锦华路店,重庆市渝北区回兴街道锦华路4号玫瑰城新世纪超市,54:40.2,19:02.8,1,重庆商社新世纪百货连锁经营有限公司锦华路超市,NULL,重庆新世纪,1,1,京东物流,NULL
1133,永辉四川内江市--汇金天地店,四川省内江市资中县五馆南广场西侧永辉超市,48:31.3,54:33.2,15884813876,四川内江市--汇金天地店,NULL,四川永辉,欧丽君,2,中铁物流,NULL
1134,四川达州市-大竹县天泰新天地店,四川省达州市大竹县迎宾路天泰新天地4号楼永辉超市,48:27.6,26:20.1,19160658710,四川达州市--大竹县天泰新天地店,NULL,四川永辉,龙飞,2,中铁物流,NULL
1135,贵阳市乌当区胡保民,贵州省贵阳市乌当区高新路124号,07:22.1,NULL,13984199295,,NULL,分销客户,李福强,2,汇运物流,NULL
1136,永辉渝北区红石路林英店,重庆市重庆市渝北区红石路71号,42:07.1,NULL,1,,NULL,重庆永辉,1,1,,NULL
1137,永辉物流食品用品DC-MINI,,14:52.4,NULL,1,,NULL,重庆永辉,1,1,,NULL
1138,贵阳市小河区胡保民,贵州省贵阳市小河区小孟工业园标准厂房3期1号楼,58:38.3,59:26.7,15286007146,,NULL,分销客户,谢东,2,汇运物流,NULL
1139,贵阳观山湖区胡保民,贵州市贵阳市观山湖区宾阳大道西南电商园7栋2楼,51:04.4,51:11.4,13595047898,,NULL,分销客户,李向阳,2,汇运物流,NULL
1140,重庆电商东海福苑店,,50:20.2,NULL,1,,NULL,重庆电商,1,1,,NULL
1141,重庆电商金源时代店,,50:42.8,NULL,1,,NULL,重庆电商,1,1,,NULL
1142,永辉物流食品用品-电商,,57:15.5,59:51.5,1,,NULL,重庆大仓,1,1,,NULL
1143,广州施蓓绮日化科技有限公司（迪菲娜））,,29:54.3,NULL,,,NULL,厂家,1,2,,NULL
1144,渝北陈锋,,51:27.0,51:54.7,1,,NULL,分销客户,1,1,,NULL
1145,重庆品页商贸有限公司-舒适,重庆市渝北区长东路11号（安琪科技有限公司里面）,49:59.9,NULL,13452398008,,NULL,厂家,陈瑞,1,,NULL
1146,重庆电商星湖路店,,25:19.3,26:47.7,1,,NULL,重庆电商,1,1,,NULL
1147,贵州铜仁市碧江区胡保民,贵州省铜仁市碧江区枫木坪隆盛仓储,06:27.8,06:48.4,15870192102,,NULL,分销客户,彭继红,2,汇运物流,NULL
1148,新世纪巫山三店,重庆市巫山县神女市场新华书店新世纪超市,28:54.4,28:39.0,18523240889,重庆商社新世纪百货连锁经营有限公司巫山三店,NULL,重庆新世纪,周冰,2,京东物流,NULL
1149,渝北区聚汇优品,重庆市渝北区婵衣路10号附3号正西方向170米,03:04.4,42:18.5,18523535959,,NULL,分销客户,陶粟,1,,NULL
1150,重庆电商都和广场店,,08:14.5,08:54.8,1,,NULL,重庆电商,1,1,,NULL
1151,重庆汇美-美涛/蒂花之秀,,22:13.1,NULL,1,,NULL,厂家,1,2,,NULL
1153,合川李红梅,合川义乌小商品批发市场,37:38.7,45:17.9,13883345189,,NULL,分销客户,曹印,2,雷达物流,NULL
1154,重百巴南区融汇半岛店,重庆市巴南区李家沱融汇大道1号附1号重百超市融汇半岛店,16:27.8,26:04.1,15823088367,重百李家沱融汇半岛店,NULL,重百,聂静,1,,NULL
1155,贵州省都匀市胡保民,贵州省都匀市洛邦镇滑动轴承厂,09:51.3,NULL,15185496181,,NULL,分销客户,陈亮梅,2,,NULL
1156,新世纪渝北区兰馨大道店,,23:21.2,15:18.0,1,重庆商社新世纪百货连锁经营有限公司兰馨大道店,NULL,重庆新世纪,1,1,,NULL
1157,广州丽信化妆品有限公司,,52:47.7,53:05.8,,广州丽信化妆品有限公司,NULL,厂家,1,2,,NULL
